,Price,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Price_per_sqm,Coordenadas,Tipo_Escola_Mais_Proxima,Distancia_Escola_Mais_Proxima
13102,220000,48,2,1,0,1,0,0,0,0,São Mateus,sale,4583.333333333333,"(-23.6128251, -46.4793019)",Pública,0.19064688095183646
13103,225000,53,2,1,0,1,0,0,0,0,São Mateus,sale,4245.2830188679245,"(-23.5972414, -46.4840057)",Privada,0.1824692926637516
13104,230000,51,2,1,0,1,0,0,0,0,São Mateus,sale,4509.803921568628,"(0.0, 0.0)",Privada,26.75857604338459
13105,189000,40,2,1,0,1,0,0,1,0,São Mateus,sale,4725.0,"(-23.6114431, -46.4599741)",Privada,0.31927751320466696
13106,196900,40,2,1,0,1,0,0,0,0,São Mateus,sale,4922.5,"(-23.6114431, -46.4599741)",Privada,0.31927751320466696
13107,200000,47,2,1,0,1,0,0,0,0,São Mateus,sale,4255.31914893617,"(0.0, 0.0)",Privada,26.75857604338459
13108,240000,50,2,1,0,1,0,0,1,0,São Mateus,sale,4800.0,"(0.0, 0.0)",Privada,26.75857604338459
13109,280000,60,3,1,0,1,0,0,1,0,São Mateus,sale,4666.666666666667,"(-23.5878561, -46.4885254)",Pública,0.22897351159383797
13110,197000,49,2,1,0,1,0,0,0,0,São Mateus,sale,4020.408163265306,"(-23.6016189, -46.4609289)",Privada,0.5281437297301574
13111,199000,37,2,1,0,0,0,0,1,0,São Mateus,sale,5378.378378378378,"(-23.6065807, -46.4715407)",Privada,0.11483212320268266
13112,189000,48,2,1,0,1,1,0,0,0,São Mateus,sale,3937.5,"(-23.5989484, -46.4635475)",Privada,0.5345963466389094
13113,245000,50,2,1,0,1,0,0,1,0,São Mateus,sale,4900.0,"(0.0, 0.0)",Privada,26.75857604338459
13114,250000,50,2,1,0,1,0,0,1,0,São Mateus,sale,5000.0,"(0.0, 0.0)",Privada,26.75857604338459
13115,189000,40,2,1,0,1,0,0,1,0,São Mateus,sale,4725.0,"(-23.6114431, -46.4599741)",Privada,0.31927751320466696
13116,210000,51,2,1,0,1,0,1,0,0,São Mateus,sale,4117.64705882353,"(0.0, 0.0)",Privada,26.75857604338459
13117,180000,56,2,1,0,1,0,0,0,0,São Mateus,sale,3214.285714285714,"(0.0, 0.0)",Privada,26.75857604338459
13118,169000,49,2,1,0,1,0,0,0,0,São Mateus,sale,3448.9795918367345,"(0.0, 0.0)",Privada,26.75857604338459
13119,270000,48,2,1,0,1,0,0,0,0,São Mateus,sale,5625.0,"(-23.6131497, -46.4800234)",Pública,0.23585017314083453
13120,240000,47,2,1,0,1,0,0,0,0,São Mateus,sale,5106.382978723404,"(-23.6128423, -46.4793022)",Pública,0.1925542083119695
13121,215000,47,2,1,0,1,0,0,0,0,São Mateus,sale,4574.468085106383,"(-23.4974578, -46.5295845)",Privada,0.6272123011462849
13122,198000,55,2,1,0,1,0,0,0,0,São Mateus,sale,3600.0,"(-23.6122096, -46.4623057)",Privada,0.050884620405607366
13123,240000,58,3,1,0,1,0,0,1,0,São Mateus,sale,4137.931034482759,"(-23.6013711, -46.4632163)",Privada,0.6513354689612336
13124,191000,40,2,1,0,1,0,0,1,0,São Mateus,sale,4775.0,"(-23.6114431, -46.4599741)",Privada,0.31927751320466696
13125,225000,50,2,1,0,1,0,0,1,0,São Mateus,sale,4500.0,"(-23.6014854, -46.4618644)",Privada,0.5649128293839338
13126,236825,47,2,1,0,1,0,0,1,0,São Mateus,sale,5038.829787234043,"(0.0, 0.0)",Privada,26.75857604338459
13127,182000,63,2,1,0,1,0,0,0,0,São Rafael,sale,2888.8888888888887,"(-23.6365359, -46.4704775)",Privada,0.5371934288170028
13128,230000,60,2,1,0,1,0,0,0,0,São Rafael,sale,3833.3333333333335,"(-23.6364734, -46.4703643)",Privada,0.5310708490743702
13129,2080000,225,3,4,3,4,0,1,1,0,Tatuapé,sale,9244.444444444445,"(0.0, 0.0)",Privada,26.75857604338459
13130,658000,89,3,2,1,2,0,0,1,0,Tatuapé,sale,7393.258426966292,"(-23.5336746, -46.5746386)",Privada,0.22781651245239629
13131,310000,47,2,1,0,1,0,0,1,0,Tatuapé,sale,6595.744680851064,"(-23.5346682, -46.570557)",Privada,0.270418938101428
13132,788852,102,3,2,1,2,0,0,1,0,Tatuapé,sale,7733.843137254902,"(-23.5314488, -46.5684861)",Pública,0.2007843586606903
13133,320000,39,1,1,0,1,0,0,1,0,Tatuapé,sale,8205.128205128205,"(-23.5417143, -46.5654746)",Privada,0.03409887146388725
13134,450000,110,3,2,1,1,0,0,1,0,Tatuapé,sale,4090.909090909091,"(-23.5366304, -46.5793325)",Privada,0.2712035909743393
13135,600000,82,3,2,1,2,0,0,1,0,Tatuapé,sale,7317.073170731707,"(-23.5474304, -46.5580299)",Privada,0.17644523300488912
13136,1300000,164,3,4,3,3,0,0,1,0,Tatuapé,sale,7926.829268292683,"(-23.5301937, -46.5774651)",Privada,0.637371053906002
13137,620000,95,3,2,1,2,0,0,1,0,Tatuapé,sale,6526.315789473684,"(-23.5417143, -46.5654746)",Privada,0.03409887146388725
13138,495000,70,2,2,1,2,1,0,1,0,Tatuapé,sale,7071.428571428572,"(-23.5505199, -46.6333094)",Privada,0.36810300005374175
13139,335000,46,2,1,0,1,0,0,0,0,Tatuapé,sale,7282.608695652174,"(-23.5346682, -46.570557)",Privada,0.270418938101428
13140,380000,58,2,1,0,1,0,0,1,0,Tatuapé,sale,6551.724137931034,"(-23.5347107, -46.5703366)",Privada,0.25062160782606907
13141,415000,335,1,2,1,1,1,1,1,0,Tatuapé,sale,1238.8059701492537,"(-23.5432684, -46.5601906)",Privada,0.21478681875732805
13142,550000,83,3,2,1,1,0,0,0,0,Tatuapé,sale,6626.506024096386,"(-23.5539289, -46.5721998)",Privada,0.20004769109836731
13143,319000,50,2,1,0,1,0,0,1,0,Tatuapé,sale,6380.0,"(0.0, 0.0)",Privada,26.75857604338459
13144,810000,122,3,4,3,2,0,0,0,0,Tatuapé,sale,6639.3442622950815,"(-23.5585766, -46.5605403)",Privada,0.7319803666632666
13145,550000,87,3,2,1,2,0,1,0,0,Tatuapé,sale,6321.83908045977,"(-23.5446915, -46.5719649)",Pública,0.39476678578778557
13146,1200000,122,4,3,2,2,1,0,1,0,Tatuapé,sale,9836.065573770491,"(-23.5530163, -46.5715898)",Privada,0.197218073818796
13147,470000,55,2,2,1,2,0,1,1,0,Tatuapé,sale,8545.454545454546,"(-23.5439081, -46.5668852)",Pública,0.15140274869936074
13148,228100,38,2,1,0,0,0,0,0,0,Tatuapé,sale,6002.631578947368,"(-23.5498058, -46.5700024)",Privada,0.06845070330229902
13149,228200,38,2,1,0,0,0,0,0,0,Tatuapé,sale,6005.263157894737,"(-23.5494843, -46.5702733)",Privada,0.08658238741693637
13150,228150,38,2,1,0,0,0,0,0,0,Tatuapé,sale,6003.9473684210525,"(-23.5494702, -46.5702052)",Privada,0.07896181765803695
13151,228300,38,2,1,0,0,0,0,0,0,Tatuapé,sale,6007.894736842105,"(-23.5496559, -46.5703076)",Privada,0.09302088439398813
13152,550000,84,3,2,1,1,0,1,1,0,Tatuapé,sale,6547.619047619048,"(0.0, 0.0)",Privada,26.75857604338459
13153,510000,50,1,1,0,1,0,0,0,0,Tatuapé,sale,10200.0,"(-23.5536984, -46.5672062)",Privada,0.15413746033909784
13154,552001,63,2,2,1,1,0,0,1,0,Tatuapé,sale,8761.920634920634,"(0.0, 0.0)",Privada,26.75857604338459
13155,3700000,300,4,5,4,6,0,0,1,0,Tatuapé,sale,12333.333333333334,"(-23.5546150208, -46.5612411499)",Privada,0.5855689129680666
13156,395000,38,1,2,1,1,1,0,1,0,Tatuapé,sale,10394.736842105263,"(-23.5446761, -46.5673452)",Pública,0.1399789952678482
13157,640000,80,3,3,2,2,0,0,1,0,Tatuapé,sale,8000.0,"(0.0, 0.0)",Privada,26.75857604338459
13158,795000,92,3,2,1,2,0,0,1,0,Tatuapé,sale,8641.304347826086,"(-23.5302242, -46.575694)",Privada,0.49056948506057035
13159,1250000,228,4,3,2,3,0,0,1,0,Tatuapé,sale,5482.456140350877,"(0.0, 0.0)",Privada,26.75857604338459
13160,650000,72,3,2,1,1,0,1,1,0,Tatuapé,sale,9027.777777777777,"(-23.5361433, -46.5676902)",Privada,0.09977527392354275
13161,570000,68,3,2,1,2,0,0,0,0,Tatuapé,sale,8382.35294117647,"(-23.5629489, -46.5604197)",Privada,0.601668196295105
13162,340000,62,3,2,1,1,0,0,1,0,Tatuapé,sale,5483.870967741936,"(-23.5257688, -46.5620668)",Pública,0.4823283165007195
13163,202000,51,2,1,0,1,0,0,0,0,Vila Curuçá,sale,3960.7843137254904,"(-23.5176403, -46.4289272)",Privada,0.4469902078875218
13164,210000,45,2,1,0,1,0,0,0,0,Vila Curuçá,sale,4666.666666666667,"(-23.505197, -46.4261978)",Privada,0.27111272477616283
13165,297000,57,2,1,0,1,1,0,1,0,Vila Curuçá,sale,5210.526315789473,"(-23.5053076, -46.4235888)",Privada,0.07318918782819352
13166,210000,44,2,1,0,1,0,0,0,0,Vila Curuçá,sale,4772.727272727273,"(-23.5027138, -46.4244715)",Privada,0.07857956424306374
13167,230000,45,2,1,0,1,1,0,0,0,Vila Curuçá,sale,5111.111111111111,"(-23.5059479, -46.4252571)",Privada,0.26126813059312043
13168,199500,51,2,1,0,1,0,0,0,0,Vila Curuçá,sale,3911.764705882353,"(-23.5176403, -46.4289272)",Privada,0.4469902078875218
13169,207700,51,2,1,0,1,0,0,0,0,Vila Curuçá,sale,4072.549019607843,"(-23.5176403, -46.4289272)",Privada,0.4469902078875218
13170,201000,51,2,1,0,1,0,0,0,0,Vila Curuçá,sale,3941.176470588235,"(-23.5176403, -46.4289272)",Privada,0.4469902078875218
13171,235000,47,2,1,0,1,0,0,0,0,Vila Curuçá,sale,5000.0,"(-23.5047567, -46.4276309)",Privada,0.3410214334099023
13172,350000,77,3,2,1,1,0,0,1,0,Vila Curuçá,sale,4545.454545454545,"(-23.5047567, -46.4276309)",Privada,0.3410214334099023
13173,209700,51,2,1,0,1,0,0,0,0,Vila Curuçá,sale,4111.764705882353,"(-23.5176403, -46.4289272)",Privada,0.4469902078875218
13174,206500,51,2,1,0,1,0,0,0,0,Vila Curuçá,sale,4049.0196078431372,"(-23.5176403, -46.4289272)",Privada,0.4469902078875218
13175,200000,51,2,1,0,1,0,0,0,0,Vila Curuçá,sale,3921.5686274509803,"(-23.5176403, -46.4289272)",Privada,0.4469902078875218
13176,201700,51,2,1,0,1,0,0,0,0,Vila Curuçá,sale,3954.901960784314,"(-23.5176403, -46.4289272)",Privada,0.4469902078875218
13177,230000,44,2,1,0,1,0,0,0,0,Vila Curuçá,sale,5227.272727272727,"(0.0, 0.0)",Privada,26.75857604338459
13178,200500,51,2,1,0,1,0,0,0,0,Vila Curuçá,sale,3931.372549019608,"(-23.5176403, -46.4289272)",Privada,0.4469902078875218
13179,240000,41,2,1,0,1,0,0,0,0,Vila Curuçá,sale,5853.658536585366,"(0.0, 0.0)",Privada,26.75857604338459
13180,203700,51,2,1,0,1,0,0,0,0,Vila Curuçá,sale,3994.1176470588234,"(-23.5176403, -46.4289272)",Privada,0.4469902078875218
13181,215000,52,3,1,0,1,0,0,1,0,Vila Curuçá,sale,4134.615384615385,"(-26.9225117, -49.0607072)",Privada,425.8575247087477
13182,240000,46,2,1,0,0,0,0,1,0,Vila Curuçá,sale,5217.391304347826,"(0.0, 0.0)",Privada,26.75857604338459
13183,180000,43,2,1,0,1,0,0,0,0,Vila Curuçá,sale,4186.046511627907,"(0.0, 0.0)",Privada,26.75857604338459
13184,200000,51,2,1,0,1,0,0,0,0,Vila Curuçá,sale,3921.5686274509803,"(-23.5167203, -46.4287827)",Pública,0.41600223201412445
13185,240000,51,2,1,0,1,1,0,1,0,Vila Curuçá,sale,4705.882352941177,"(-23.5092734, -46.4264904)",Pública,0.07338638930350756
13186,202500,51,2,1,0,1,0,0,0,0,Vila Curuçá,sale,3970.5882352941176,"(-23.5176403, -46.4289272)",Privada,0.4469902078875218
13187,219900,51,2,2,1,1,0,0,0,0,Vila Curuçá,sale,4311.764705882353,"(-23.5161002, -46.4286721)",Pública,0.3992869025530245
13188,214500,51,2,1,0,1,0,0,0,0,Vila Curuçá,sale,4205.882352941177,"(-23.5176403, -46.4289272)",Privada,0.4469902078875218
13189,239900,57,2,1,0,1,0,0,1,0,Vila Curuçá,sale,4208.771929824561,"(-23.5056359, -46.4235022)",Privada,0.06305120480201314
13190,204000,51,2,1,0,1,0,0,0,0,Vila Curuçá,sale,4000.0,"(-23.5176403, -46.4289272)",Privada,0.4469902078875218
13191,204500,51,2,1,0,1,0,0,0,0,Vila Curuçá,sale,4009.8039215686276,"(-23.5176403, -46.4289272)",Privada,0.4469902078875218
13192,225000,51,2,1,0,1,0,0,0,0,Vila Curuçá,sale,4411.764705882353,"(-23.5098109, -46.426541)",Pública,0.12942697294850178
13193,250000,54,2,1,0,1,1,0,1,0,Vila Curuçá,sale,4629.62962962963,"(-23.5033616, -46.4258116)",Privada,0.08711653985322794
13194,225000,52,2,1,0,1,0,0,1,0,Vila Curuçá,sale,4326.923076923077,"(0.0, 0.0)",Privada,26.75857604338459
13195,260000,47,2,1,0,1,0,1,1,0,Vila Curuçá,sale,5531.914893617021,"(-23.5024852, -46.4234939)",Privada,0.18925255343953507
13196,320000,78,3,2,1,1,0,0,1,0,Vila Curuçá,sale,4102.5641025641025,"(-23.5047317, -46.4272974)",Privada,0.3094378371322799
13197,220000,40,2,1,0,1,0,0,1,0,Vila Curuçá,sale,5500.0,"(-23.5123198, -46.4186639)",Pública,0.2470203404361393
13198,225000,45,2,1,0,1,0,0,0,0,Vila Curuçá,sale,5000.0,"(-23.5027138, -46.4244715)",Privada,0.07857956424306374
13199,294000,57,2,1,0,1,0,0,1,0,Vila Curuçá,sale,5157.894736842105,"(-23.5053076, -46.4235888)",Privada,0.07318918782819352
13200,215000,44,2,1,0,1,0,0,0,0,Vila Curuçá,sale,4886.363636363636,"(-23.5167244, -46.4287819)",Pública,0.4159812392778449
13201,205700,51,2,1,0,1,0,0,0,0,Vila Curuçá,sale,4033.3333333333335,"(-23.5176403, -46.4289272)",Privada,0.4469902078875218
13202,297000,57,2,1,0,1,0,0,1,0,Vila Curuçá,sale,5210.526315789473,"(0.0, 0.0)",Privada,26.75857604338459
13203,208500,51,2,1,0,1,0,0,0,0,Vila Curuçá,sale,4088.235294117647,"(-23.5176403, -46.4289272)",Privada,0.4469902078875218
13204,297000,57,2,1,0,1,0,0,1,0,Vila Curuçá,sale,5210.526315789473,"(-23.5053076, -46.4235888)",Privada,0.07318918782819352
13205,217000,51,2,2,1,1,0,0,0,0,Vila Curuçá,sale,4254.901960784314,"(-23.5167203, -46.4287827)",Pública,0.41600223201412445
13206,195000,50,2,1,0,1,0,0,0,0,Vila Curuçá,sale,3900.0,"(0.0, 0.0)",Privada,26.75857604338459
13207,330000,62,3,2,1,1,0,0,1,0,Vila Curuçá,sale,5322.580645161291,"(0.0, 0.0)",Privada,26.75857604338459
13208,190000,40,2,1,0,1,0,0,1,0,Vila Curuçá,sale,4750.0,"(-23.5088376, -46.4189644)",Pública,0.2664116166019036
13209,267000,88,2,2,0,1,0,0,0,0,Vila Curuçá,sale,3034.090909090909,"(-23.5047912, -46.4276069)",Privada,0.3410317596928979
13210,360000,58,2,2,1,1,0,0,0,0,Vila Formosa,sale,6206.896551724138,"(0.0, 0.0)",Privada,26.75857604338459
13211,640000,85,2,2,1,1,0,0,1,0,Vila Formosa,sale,7529.411764705882,"(-23.5726189, -46.5321341)",Pública,0.5001168571615463
13212,250000,57,2,1,0,1,0,0,0,0,Vila Formosa,sale,4385.964912280701,"(0.0, 0.0)",Privada,26.75857604338459
13213,365000,59,2,2,1,1,0,0,1,0,Vila Formosa,sale,6186.440677966101,"(-23.5638992, -46.5348216)",Privada,0.4674408373861453
13214,373000,107,3,2,1,1,0,0,0,0,Vila Formosa,sale,3485.9813084112147,"(-23.5749201, -46.5297489)",Privada,0.4067430386931344
13215,955000,124,3,2,1,2,0,1,0,0,Vila Formosa,sale,7701.612903225807,"(-23.5661481, -46.5584276)",Privada,0.2734542972523371
13216,530000,81,3,2,1,2,0,0,0,0,Vila Formosa,sale,6543.20987654321,"(-23.5622118, -46.5371183)",Privada,0.18227539417437513
13217,370000,55,2,1,0,1,1,0,0,0,Vila Formosa,sale,6727.272727272727,"(-23.5690997, -46.5420647)",Privada,0.23604097553492728
13218,348000,63,3,2,1,1,1,0,0,0,Vila Formosa,sale,5523.809523809524,"(-23.5641667, -46.5392185)",Privada,0.26877872107809614
13219,532000,76,2,2,1,1,1,0,1,0,Vila Formosa,sale,7000.0,"(-23.5693924, -46.5417763)",Privada,0.25933838993469277
13220,400000,62,2,1,0,1,0,0,1,0,Vila Formosa,sale,6451.612903225807,"(-23.5727222, -46.5319106)",Pública,0.4807072437563774
13221,330000,55,2,1,0,1,0,0,0,0,Vila Formosa,sale,6000.0,"(-23.5764354, -46.526528)",Privada,0.38465666471132415
13222,655000,81,3,2,1,2,1,1,1,0,Vila Formosa,sale,8086.419753086419,"(-23.5622454, -46.5371187)",Privada,0.18594359950465011
13223,680000,88,3,2,1,2,0,0,1,0,Vila Formosa,sale,7727.272727272727,"(-23.5685803, -46.5496859)",Pública,0.06752312786305259
13224,325000,55,2,1,0,1,0,0,1,0,Vila Formosa,sale,5909.090909090909,"(-23.5743781, -46.5335084)",Privada,0.39732793391158394
13225,400000,58,2,2,0,1,0,0,1,0,Vila Formosa,sale,6896.551724137931,"(-23.5622882, -46.556469)",Privada,0.342397661504618
13226,750000,83,3,2,1,2,1,1,0,0,Vila Formosa,sale,9036.144578313253,"(-23.5656368, -46.5420586)",Privada,0.06941894135580286
13227,896000,130,3,2,1,4,0,0,0,0,Vila Formosa,sale,6892.307692307692,"(-23.5642821, -46.5576493)",Privada,0.25952562600463003
13228,750000,187,4,4,3,3,0,0,0,0,Vila Formosa,sale,4010.695187165775,"(-23.5638839, -46.5426705)",Privada,0.12571930299014403
13229,472000,56,2,1,0,1,0,0,0,0,Vila Formosa,sale,8428.57142857143,"(-23.5695011, -46.5417492)",Privada,0.26061283637147276
13230,315000,56,2,1,0,1,0,0,0,0,Vila Formosa,sale,5625.0,"(-23.5643345, -46.5178678)",Privada,0.1508532922918547
13231,447000,56,2,1,0,1,0,0,1,0,Vila Formosa,sale,7982.142857142857,"(-23.5695011, -46.5417492)",Privada,0.26061283637147276
13232,585000,85,3,2,1,1,0,0,1,0,Vila Formosa,sale,6882.35294117647,"(-23.5722718, -46.5316164)",Pública,0.43341471244936497
13233,328000,65,3,1,0,1,0,1,1,0,Vila Formosa,sale,5046.153846153846,"(-23.5740503, -46.5313413)",Pública,0.5016850793798546
13234,1400000,117,3,2,1,3,0,1,1,0,Vila Formosa,sale,11965.811965811965,"(-23.5643701, -46.5566338)",Privada,0.15615750616733867
13235,1490000,155,3,4,3,1,0,0,1,0,Vila Formosa,sale,9612.90322580645,"(-23.5606043, -46.5507053)",Pública,0.29047033255928306
13236,900000,130,4,1,0,4,0,0,0,0,Vila Formosa,sale,6923.076923076923,"(-23.5642821, -46.5576493)",Privada,0.25952562600463003
13237,273000,80,3,1,0,1,0,0,0,0,Vila Formosa,sale,3412.5,"(-23.5753082, -46.5293337)",Privada,0.3600631819244569
13238,795000,105,3,4,3,2,0,0,1,0,Vila Formosa,sale,7571.428571428572,"(-23.5618556, -46.538297)",Privada,0.13360639014132927
13239,335000,77,3,2,0,2,0,0,1,0,Vila Formosa,sale,4350.649350649351,"(-23.5623007, -46.5377985)",Privada,0.19355553650925772
13240,364000,59,2,2,1,1,0,0,1,0,Vila Formosa,sale,6169.4915254237285,"(-23.564955, -46.534989)",Pública,0.35958203797899274
13241,590000,76,3,2,1,1,1,1,1,0,Vila Formosa,sale,7763.1578947368425,"(-23.5695011, -46.5417492)",Privada,0.26061283637147276
13242,349800,63,3,1,0,1,1,0,1,0,Vila Formosa,sale,5552.380952380952,"(-23.5740503, -46.5313413)",Pública,0.5016850793798546
13243,320000,62,3,2,1,1,0,0,0,0,Vila Formosa,sale,5161.290322580645,"(-23.5641667, -46.5392185)",Privada,0.26877872107809614
13244,250000,50,2,1,0,1,0,0,1,0,Vila Formosa,sale,5000.0,"(0.0, 0.0)",Privada,26.75857604338459
13245,510000,64,2,2,1,1,0,0,0,0,Vila Formosa,sale,7968.75,"(-23.5690739, -46.5418231)",Privada,0.26250994243426373
13246,830000,105,3,3,2,2,1,0,0,0,Vila Formosa,sale,7904.761904761905,"(-23.5618556, -46.538297)",Privada,0.13360639014132927
13247,525000,78,3,2,1,2,1,1,1,0,Vila Formosa,sale,6730.7692307692305,"(-23.5552452, -46.5477473)",Privada,0.500787588763462
13248,437000,70,3,2,1,2,0,0,1,0,Vila Formosa,sale,6242.857142857143,"(0.0, 0.0)",Privada,26.75857604338459
13249,1150000,170,4,3,0,4,0,0,0,0,Vila Formosa,sale,6764.705882352941,"(-23.5679193, -46.5494605)",Pública,0.13846550360294238
13250,480545,72,3,2,1,1,0,0,0,0,Vila Formosa,sale,6674.236111111111,"(-23.5664558, -46.5219994)",Privada,0.3780179016435201
13251,320000,75,2,1,0,1,0,0,0,0,Vila Formosa,sale,4266.666666666667,"(-23.571604, -46.5383094)",Privada,0.3690651302992425
13252,565000,117,3,3,1,2,0,0,1,0,Vila Formosa,sale,4829.059829059829,"(-23.565767, -46.5566456)",Privada,0.14065374112924559
13253,1300000,196,3,4,3,3,0,0,1,0,Vila Formosa,sale,6632.65306122449,"(-23.5563604, -46.5540503)",Pública,0.16962356462223488
13254,450000,73,3,2,1,2,0,0,1,0,Vila Formosa,sale,6164.3835616438355,"(-23.5745267, -46.5334508)",Privada,0.39184417248707815
13255,399000,74,2,2,1,1,0,0,1,0,Vila Formosa,sale,5391.891891891892,"(-23.566451, -46.5543389)",Privada,0.18994396943000558
13256,295000,69,2,2,0,0,0,0,0,0,Vila Formosa,sale,4275.36231884058,"(0.0, 0.0)",Privada,26.75857604338459
13257,280000,46,2,1,0,1,0,0,1,0,Vila Formosa,sale,6086.95652173913,"(-23.5675477, -46.5134228)",Privada,0.12480298285955443
13258,270000,54,2,1,0,1,0,0,0,0,Vila Formosa,sale,5000.0,"(-23.5774643, -46.5253036)",Pública,0.3172905952568415
13259,1200000,117,3,2,1,3,1,0,1,0,Vila Formosa,sale,10256.410256410256,"(-23.5643701, -46.5566338)",Privada,0.15615750616733867
13260,319000,64,3,2,1,1,0,0,1,0,Vila Formosa,sale,4984.375,"(-23.5002428, -46.6276118)",Privada,0.4379193719837616
13261,136600,98,2,1,0,1,0,0,0,0,Vila Jacuí,sale,1393.8775510204082,"(0.0, 0.0)",Privada,26.75857604338459
13262,226100,47,2,2,1,1,1,0,0,0,Vila Jacuí,sale,4810.63829787234,"(-23.5018558, -46.4563858)",Privada,0.2614130923343874
13263,217600,47,2,1,0,1,1,0,0,0,Vila Jacuí,sale,4629.787234042553,"(-23.5018558, -46.4563858)",Privada,0.2614130923343874
13264,221000,47,2,1,0,1,1,0,0,0,Vila Jacuí,sale,4702.127659574468,"(-23.5018558, -46.4563858)",Privada,0.2614130923343874
13265,235450,48,2,2,1,1,1,0,0,0,Vila Jacuí,sale,4905.208333333333,"(-23.5018558, -46.4563858)",Privada,0.2614130923343874
13266,223550,47,2,1,0,1,1,0,0,0,Vila Jacuí,sale,4756.382978723404,"(-23.5018558, -46.4563858)",Privada,0.2614130923343874
13267,190000,50,2,1,0,1,0,0,0,0,Vila Jacuí,sale,3800.0,"(0.0, 0.0)",Privada,26.75857604338459
13268,215050,48,2,1,0,1,1,0,0,0,Vila Jacuí,sale,4480.208333333333,"(-23.5018926, -46.456363)",Privada,0.25715190732667165
13269,241400,47,2,1,0,1,1,0,0,0,Vila Jacuí,sale,5136.170212765957,"(-23.5018558, -46.4563858)",Privada,0.2614130923343874
13270,241400,48,2,1,0,1,1,0,0,0,Vila Jacuí,sale,5029.166666666667,"(-23.5018558, -46.4563858)",Privada,0.2614130923343874
13271,233750,47,2,2,1,1,1,0,0,0,Vila Jacuí,sale,4973.404255319149,"(-23.5018558, -46.4563858)",Privada,0.2614130923343874
13272,233750,47,2,2,1,1,1,0,0,0,Vila Jacuí,sale,4973.404255319149,"(-23.5018558, -46.4563858)",Privada,0.2614130923343874
13273,238000,48,2,1,0,1,1,0,0,0,Vila Jacuí,sale,4958.333333333333,"(-23.5018558, -46.4563858)",Privada,0.2614130923343874
13274,238000,47,2,1,0,1,1,0,0,0,Vila Jacuí,sale,5063.829787234043,"(-23.5018558, -46.4563858)",Privada,0.2614130923343874
13275,221000,48,2,1,0,1,1,0,0,1,Vila Jacuí,sale,4604.166666666667,"(-23.4989935, -46.4537894)",Privada,0.40481003044133723
13276,238000,47,2,2,1,1,1,0,0,0,Vila Jacuí,sale,5063.829787234043,"(-23.5018558, -46.4563858)",Privada,0.2614130923343874
13277,750000,152,3,2,1,2,0,0,1,0,Vila Jacuí,sale,4934.210526315789,"(-23.499458, -46.4496333)",Privada,0.35706650126169037
13278,350000,67,2,1,0,1,0,0,1,0,Vila Matilde,sale,5223.880597014925,"(-23.5430856, -46.5278377)",Privada,0.4435648071920858
13279,530000,115,3,2,1,2,0,1,1,0,Vila Matilde,sale,4608.695652173913,"(-23.5377411, -46.528669)",Privada,0.07849021635318613
13280,720000,145,3,2,1,2,0,0,0,0,Vila Matilde,sale,4965.517241379311,"(-23.5355377, -46.535765)",Privada,0.09978252448780016
13281,298000,51,2,1,0,1,0,0,1,0,Vila Matilde,sale,5843.137254901961,"(-23.5269426, -46.5252182)",Privada,0.21170620320602035
13282,300000,58,2,1,0,1,1,0,1,0,Vila Matilde,sale,5172.413793103448,"(-23.5354937, -46.520454)",Privada,0.4850400402475462
13283,420000,54,2,1,0,1,0,1,0,0,Vila Matilde,sale,7777.777777777777,"(0.0, 0.0)",Privada,26.75857604338459
13284,290000,42,2,1,0,1,1,0,0,0,Vila Matilde,sale,6904.761904761905,"(-23.5002428, -46.6276118)",Privada,0.4379193719837616
